pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
SI,2024-08-15,96.0,-2.33,5.33,"Shugart, Chase",623993,663767,,foul,,,,,5,Anthony Santander flies out to left fielder Rob Refsnyder.,R,L,R,BAL,BOS,S,,,3,2,2024,-1.39,0.51,-0.07,2.56,,681297,,2,7,Bot,,,,,643376,,,9.110591426008158,-139.56629741723444,-2.8519004171861395,-20.23129976878201,31.32931584972121,-25.11693799030357,3.32,1.56,139,82.0,10,95.9,2207,6.3,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.2,,,,,,,,56,10,Sinker,5,1,5,1,1,5,5,1,Standard,Standard,229,0.0,0.0,76.08321,7.68138
CH,2024-08-15,90.0,-2.49,5.22,"Shugart, Chase",623993,663767,,foul,,,,,11,Anthony Santander flies out to left fielder Rob Refsnyder.,R,L,R,BAL,BOS,S,,,3,2,2024,-1.27,0.49,-1.87,2.58,,681297,,2,7,Bot,,,,,643376,,,4.253723846530591,-131.00372105968222,-1.6125413809883702,-15.578853612253717,28.034118883130542,-26.406779706392275,3.32,1.56,2,66.0,-54,90.2,1815,6.4,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.1,,,,,,,,56,9,Changeup,5,1,5,1,1,5,5,1,Infield shade,Standard,237,0.0,0.0,41.28707,5.94865
ST,2024-08-15,83.5,-2.56,5.15,"Shugart, Chase",623993,663767,,foul,,,,,9,Anthony Santander flies out to left fielder Rob Refsnyder.,R,L,R,BAL,BOS,S,,,3,2,2024,1.61,0.09,0.57,1.91,,681297,,2,7,Bot,,,,,643376,,,4.026984478108943,-121.57038678968476,-1.153271017214957,15.00978110414432,26.04769715395139,-31.253497939753345,3.32,1.56,6,73.2,-20,83.3,2868,6.3,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.19,,,,,,,,56,8,Sweeper,5,1,5,1,1,5,5,1,Standard,Standard,61,0.0,0.0,69.94256,8.6603
CH,2024-08-15,89.7,-2.78,5.13,"Shugart, Chase",623993,663767,,ball,,,,,14,Anthony Santander flies out to left fielder Rob Refsnyder.,R,L,R,BAL,BOS,B,,,2,2,2024,-1.25,0.33,0.2,0.7,,681297,,2,7,Bot,,,,,643376,,,10.02367729782517,-130.128065612287,-5.639271735761765,-16.301004779688313,27.38074243922424,-27.360050857887632,3.15,1.53,,,,89.8,1860,6.5,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,53.97,,,,,,,,56,7,Changeup,5,1,5,1,1,5,5,1,Standard,Standard,242,0.0,0.061,,
FF,2024-08-15,94.5,-1.92,5.66,"Shugart, Chase",623993,663767,,foul,,,,,11,Anthony Santander flies out to left fielder Rob Refsnyder.,R,L,R,BAL,BOS,S,,,2,2,2024,-0.74,1.11,-0.85,3.55,,681297,,2,7,Bot,,,,,643376,,,4.426036171335794,-137.6020147381867,-2.292204022604718,-10.33981664907786,30.86875335746943,-17.740802191880956,3.32,1.56,196,79.5,69,94.7,2044,6.4,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.11,,,,,,,,56,6,4-Seam Fastball,5,1,5,1,1,5,5,1,Standard,Standard,211,0.0,0.0,67.32784,6.37254
ST,2024-08-15,81.4,-2.53,5.22,"Shugart, Chase",623993,663767,,ball,,,,,11,Anthony Santander flies out to left fielder Rob Refsnyder.,R,L,R,BAL,BOS,B,,,1,2,2024,1.42,-0.48,-1.72,2.54,,681297,,2,7,Bot,,,,,643376,,,-0.9148221685877423,-118.51711969344964,1.5573500962900144,13.496626556814215,24.875715328161498,-37.22120001479953,3.12,1.42,,,,81.2,2860,6.3,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.18,,,,,,,,56,5,Sweeper,5,1,5,1,1,5,5,1,Standard,Standard,61,0.0,0.045,,
CH,2024-08-15,90.7,-2.38,5.21,"Shugart, Chase",623993,663767,,foul,,,,,14,Anthony Santander flies out to left fielder Rob Refsnyder.,R,L,R,BAL,BOS,S,,,1,2,2024,-1.37,-0.02,0.37,0.98,,681297,,2,7,Bot,,,,,643376,,,9.833431555657018,-131.72909065655037,-4.598778131622099,-18.032461103448508,27.97699556154345,-31.60353178816093,3.32,1.56,1,35.5,-60,91.0,1788,6.5,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,53.95,,,,,,,,56,4,Changeup,5,1,5,1,1,5,5,1,Standard,Standard,241,0.0,0.0,69.93012,7.98394
CH,2024-08-15,89.4,-2.61,5.09,"Shugart, Chase",623993,663767,,swinging_strike,,,,,13,Anthony Santander flies out to left fielder Rob Refsnyder.,R,L,R,BAL,BOS,S,,,1,1,2024,-1.17,-0.14,-1.32,1.49,,681297,,2,7,Bot,,,,,643376,,,5.649154150958876,-130.08617713766176,-2.579188306665748,-14.45760416325234,27.63278265508773,-33.41597588005254,3.32,1.56,,,,89.3,1789,6.2,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.27,,,,,,,,56,3,Changeup,5,1,5,1,1,5,5,1,Standard,Standard,239,0.0,-0.071,73.86648,7.26935
FC,2024-08-15,90.9,-2.14,5.53,"Shugart, Chase",623993,663767,,foul,,,,,3,Anthony Santander flies out to left fielder Rob Refsnyder.,R,L,R,BAL,BOS,S,,,1,0,2024,0.33,0.82,0.52,3.26,,681297,,2,7,Bot,,,,,643376,,,5.953986455927492,-132.3876368071529,-1.6213938620085333,2.807740107342905,25.728560837510464,-22.312975165864977,3.32,1.56,6,27.0,-29,91.4,2457,6.3,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.16,,,,,,,,56,2,Cutter,5,1,5,1,1,5,5,1,Standard,Standard,189,0.0,-0.049,72.21895,8.40026
FF,2024-08-15,97.8,-2.29,5.58,"Shugart, Chase",623993,663767,,ball,,,,,11,Anthony Santander flies out to left fielder Rob Refsnyder.,R,L,R,BAL,BOS,B,,,0,0,2024,-0.79,1.14,-1.69,3.59,,681297,,2,7,Bot,,,,,643376,,,3.447347599298417,-142.3760628368923,-2.448150644620026,-11.563580021569754,35.9638843038257,-16.45642119356832,3.32,1.68,,,,97.5,2091,6.3,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.16,,,,,,,,56,1,4-Seam Fastball,5,1,5,1,1,5,5,1,Standard,Standard,218,0.0,0.02,,
FF,2024-08-15,95.6,-2.01,5.69,"Shugart, Chase",681297,663767,double,hit_into_play,,,,,5,Colton Cowser doubles (18) on a sharp line drive to center fielder Jarren Duran.   James McCann scores.,R,L,R,BAL,BOS,X,8,line_drive,0,0,2024,-0.34,1.08,0.06,2.65,,,543510,2,7,Bot,114.25,35.19,,,643376,,,6.223561846153908,-139.06014943730582,-4.868457653965992,-5.735257041516578,29.4559045173808,-17.19839126923465,3.32,1.58,405,108.4,21,95.9,2068,6.4,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.13,0.883,1.437,1.25,1,1,1,6,55,1,4-Seam Fastball,4,1,4,1,1,5,5,1,Standard,Standard,207,0.032,0.74,75.10783,6.17922
ST,2024-08-15,81.3,-2.51,5.26,"Shugart, Chase",543510,663767,single,hit_into_play,,,,,3,James McCann singles on a line drive to center fielder Jarren Duran.,R,R,R,BAL,BOS,X,8,line_drive,1,2,2024,1.41,-0.17,0.7,2.93,,,,2,7,Bot,119.79,97.49,,,643376,,,4.480974469640747,-118.2582827891771,1.797931330032989,12.14661621594886,24.83435307834881,-34.39579720114075,3.42,1.53,186,77.9,17,80.8,2865,6.2,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.29,0.937,0.867,0.9,1,1,0,4,54,4,Sweeper,4,1,4,1,1,4,4,1,Standard,Standard,61,0.003,0.159,76.3735,6.64074
ST,2024-08-15,82.0,-2.4,5.22,"Shugart, Chase",543510,663767,,ball,,,,,14,James McCann singles on a line drive to center fielder Jarren Duran.,R,R,R,BAL,BOS,B,,,0,2,2024,1.81,-0.46,1.44,0.72,,,,2,7,Bot,,,,,643376,,,5.16453796057046,-119.23332107387787,-2.62661069533765,15.924633909066817,26.79949606702668,-36.168488352516405,3.26,1.45,,,,81.4,3072,6.3,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.17,,,,,,,,54,3,Sweeper,4,1,4,1,1,4,4,1,Standard,Standard,54,0.0,0.01,,
SI,2024-08-15,93.8,-2.41,5.37,"Shugart, Chase",543510,663767,,foul,,,,,11,James McCann singles on a line drive to center fielder Jarren Duran.,R,R,R,BAL,BOS,S,,,0,1,2024,-1.42,0.64,-1.38,3.73,,,,2,7,Bot,,,,,643376,,,5.79570954037905,-136.55904502633825,0.045928121096549,-19.07907816074626,29.38297475792936,-24.407783076628785,3.42,1.53,,,,93.8,2054,6.2,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.26,,,,,,,,54,2,Sinker,4,1,4,1,1,4,4,1,Standard,Standard,224,0.0,-0.024,20.63391,2.83786
SI,2024-08-15,94.8,-2.37,5.42,"Shugart, Chase",543510,663767,,called_strike,,,,,6,James McCann singles on a line drive to center fielder Jarren Duran.,R,R,R,BAL,BOS,S,,,0,0,2024,-1.19,0.63,0.42,2.66,,,,2,7,Bot,,,,,643376,,,9.944926894198852,-137.81657592274846,-3.024248668349776,-17.237711171362882,27.802857592483655,-23.61713545607938,3.46,1.59,,,,95.4,2112,6.5,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.04,,,,,,,,54,1,Sinker,4,1,4,1,1,4,4,1,Standard,Standard,220,0.0,-0.015,,
ST,2024-08-15,81.9,-2.36,5.27,"Shugart, Chase",602104,663767,strikeout,swinging_strike,,,,,14,Ramón Urías strikes out swinging.,R,R,R,BAL,BOS,S,2,,1,2,2024,1.91,-0.11,1.39,1.15,,,,1,7,Bot,,,,,643376,,,4.768336822043163,-119.11225117830686,-2.43466346405212,16.89694224533941,26.142428492910035,-32.909147264047064,3.18,1.51,,,,81.4,2931,6.3,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.22,,0.0,0.0,1,0,0,,53,4,Sweeper,4,1,4,1,1,4,4,1,Standard,Standard,58,-0.004,-0.117,60.46686,8.05472
SI,2024-08-15,95.2,-2.42,5.39,"Shugart, Chase",602104,663767,,foul,,,,,1,Ramón Urías strikes out swinging.,R,R,R,BAL,BOS,S,,,1,1,2024,-1.38,0.34,-0.41,2.71,,,,1,7,Bot,,,,,643376,,,8.382000027008221,-138.40586606257727,-2.174336172627678,-19.534373184451084,29.50714179222931,-27.507345471471663,3.18,1.51,5,37.0,-25,95.4,2032,6.4,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.14,,,,,,,,53,3,Sinker,4,1,4,1,1,4,4,1,Standard,Standard,232,0.0,-0.04,69.27555,6.55113
ST,2024-08-15,79.6,-2.44,5.29,"Shugart, Chase",602104,663767,,ball,,,,,13,Ramón Urías strikes out swinging.,R,R,R,BAL,BOS,B,,,0,1,2024,1.86,-0.39,-1.67,1.91,,,,1,7,Bot,,,,,643376,,,-1.819419083573093,-115.79651117567218,0.1808554868981384,16.87578215455829,25.78111723120772,-35.89930380451362,3.21,1.56,,,,79.0,2882,6.3,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.16,,,,,,,,53,2,Sweeper,4,1,4,1,1,4,4,1,Infield shade,Standard,57,0.0,0.017,,
ST,2024-08-15,81.8,-2.66,5.31,"Shugart, Chase",602104,663767,,foul,,,,,2,Ramón Urías strikes out swinging.,R,R,R,BAL,BOS,S,,,0,0,2024,1.5,-0.01,0.09,2.8,,,,1,7,Bot,,,,,643376,,,3.277919468347996,-119.05015828992012,1.000459526478917,13.469214366435692,25.70677119649705,-32.75882675615845,3.18,1.51,4,59.0,-39,81.1,2783,6.1,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.4,,,,,,,,53,1,Sweeper,4,1,4,1,1,4,4,1,Standard,Standard,60,0.0,-0.024,68.53047,7.83807
ST,2024-08-15,80.4,-2.57,5.26,"Shugart, Chase",656775,663767,field_out,hit_into_play,,,,,4,Cedric Mullins flies out to right fielder Wilyer Abreu.,R,L,R,BAL,BOS,X,9,fly_ball,1,2,2024,1.76,-0.17,-0.3,2.13,,,,0,7,Bot,206.18,109.81,,,643376,,,1.6978221150575754,-117.0799962976706,0.1266853263201739,15.694243104445604,24.458525761149637,-34.02028828060528,3.39,1.47,296,86.3,39,79.7,2816,6.0,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.51,0.02,0.027,0.0,1,0,0,3,52,4,Sweeper,4,1,4,1,1,4,4,1,Infield shade,Standard,60,-0.005,-0.169,67.00111,8.14498
FF,2024-08-15,96.3,-1.81,5.87,"Shugart, Chase",656775,663767,,ball,,,,,11,Cedric Mullins flies out to right fielder Wilyer Abreu.,R,L,R,BAL,BOS,B,,,0,2,2024,-0.46,1.17,-0.82,3.84,,,,0,7,Bot,,,,,643376,,,3.686048330438716,-140.28685574064005,-2.488394415099717,-6.94107990525632,30.44327569717688,-16.376534918497864,3.32,1.5,,,,96.6,1988,6.3,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.22,,,,,,,,52,3,4-Seam Fastball,4,1,4,1,1,4,4,1,Infield shade,Standard,209,0.0,0.02,,
CH,2024-08-15,89.8,-2.58,5.47,"Shugart, Chase",656775,663767,,called_strike,,,,,6,Cedric Mullins flies out to right fielder Wilyer Abreu.,R,L,R,BAL,BOS,S,,,0,1,2024,-1.14,0.3,0.35,2.74,,,,0,7,Bot,,,,,643376,,,9.602644821760263,-130.48244090249463,-1.4393944888433166,-14.940133144950725,25.907840779666884,-28.629912845970512,3.41,1.56,,,,89.5,1669,6.1,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.42,,,,,,,,52,2,Changeup,4,1,4,1,1,4,4,1,Standard,Standard,237,0.0,-0.047,,
FC,2024-08-15,93.1,-2.32,5.66,"Shugart, Chase",656775,663767,,foul,,,,,6,Cedric Mullins flies out to right fielder Wilyer Abreu.,R,L,R,BAL,BOS,S,,,0,0,2024,-0.03,0.76,0.82,2.46,,,,0,7,Bot,,,,,643376,,,8.130399176621117,-135.41093962042353,-4.153395664182853,-1.960459030269172,26.563983742709325,-22.09061492607516,3.39,1.47,1,33.0,-64,93.4,2383,6.3,747002,663767,643376,657136,663853,646240,678882,608701,680776,677800,54.21,,,,,,,,52,1,Cutter,4,1,4,1,1,4,4,1,Standard,Standard,209,0.0,-0.032,65.42428,7.44068
FF,2024-08-15,95.0,-2.19,5.49,"Smith, Burch",663853,572143,grounded_into_double_play,hit_into_play,,,,,7,"Romy Gonzalez grounds into a double play, shortstop Gunnar Henderson to second baseman Jackson Holliday to first baseman Ryan Mountcastle.   Ceddanne Rafaela out at 2nd.    Romy Gonzalez out at 1st.",R,R,R,BAL,BOS,X,6,ground_ball,2,0,2024,-0.8,1.41,-0.47,1.97,807799,,678882,1,7,Top,114.71,148.35,,,543510,,,6.365079028011337,-138.0086600556198,-6.732401821601696,-11.711758338757106,32.08123286335232,-12.777014804469784,3.38,1.63,6,104.7,-19,95.6,2444,6.9,747002,572143,543510,663624,702616,602104,683002,681297,656775,623993,53.64,0.22,0.243,0.0,1,0,0,2,51,3,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,210,0.106,-0.704,73.21721,6.66651
FC,2024-08-15,87.9,-2.37,5.45,"Smith, Burch",663853,572143,,ball,,,,,14,"Romy Gonzalez grounds into a double play, shortstop Gunnar Henderson to second baseman Jackson Holliday to first baseman Ryan Mountcastle.   Ceddanne Rafaela out at 2nd.    Romy Gonzalez out at 1st.",R,R,R,BAL,BOS,B,,,1,0,2024,0.25,0.47,1.46,0.94,807799,,678882,1,7,Top,,,,,543510,,,8.859167057703333,-127.7015737731655,-5.851547073543809,0.9999568747192862,24.93691415343402,-26.030164270608616,3.41,1.71,,,,88.9,2278,6.9,747002,572143,543510,663624,702616,602104,683002,681297,656775,623993,53.6,,,,,,,,51,2,Cutter,4,1,1,4,1,4,1,4,Standard,Standard,167,0.0,0.036,,
FC,2024-08-15,89.2,-2.46,5.4,"Smith, Burch",663853,572143,,blocked_ball,,,,,14,"Romy Gonzalez grounds into a double play, shortstop Gunnar Henderson to second baseman Jackson Holliday to first baseman Ryan Mountcastle.   Ceddanne Rafaela out at 2nd.    Romy Gonzalez out at 1st.",R,R,R,BAL,BOS,B,,,0,0,2024,0.29,0.52,0.83,0.43,807799,,678882,1,7,Top,,,,,543510,,,7.531159046277326,-129.66949230766005,-7.401885949198082,1.9175505591285615,24.12224090144043,-24.982028070824136,3.46,1.74,,,,90.3,2422,6.8,747002,572143,543510,663624,702616,602104,683002,681297,656775,623993,53.71,,,,,,,,51,1,Cutter,4,1,1,4,1,4,1,4,Standard,Standard,196,0.0,0.028,,
SL,2024-08-15,85.5,1.99,5.59,"Soto, Gregory",678882,642397,single,hit_into_play,,,,,4,Ceddanne Rafaela singles on a sharp line drive to left fielder Colton Cowser.   Masataka Yoshida to 3rd.,R,R,L,BAL,BOS,X,7,line_drive,0,0,2024,-0.65,0.27,-0.59,2.71,,807799,,1,7,Top,67.6,99.56,,,543510,,,-4.780761547806328,-124.42727601079989,-1.0352244871136072,-5.725736388687732,25.53293774788836,-29.42790927715857,3.33,1.55,176,102.8,10,85.6,2625,6.4,747002,642397,543510,663624,702616,602104,683002,681297,656775,623993,54.08,0.814,0.803,0.9,1,1,0,4,50,1,Slider,4,1,1,4,1,4,1,4,Standard,Standard,281,-0.048,0.679,69.5589,7.17269
SI,2024-08-15,98.9,1.96,5.65,"Soto, Gregory",643376,642397,strikeout,swinging_strike,,,,,2,Danny Jansen strikes out swinging.,R,R,L,BAL,BOS,S,2,,2,2,2024,1.26,0.82,0.27,3.08,,807799,,0,7,Top,,,,,543510,,,-7.599507125018421,-143.77782520573354,-3.4536036387874,19.248887292722653,34.951604377122,-20.248869363725724,3.3,1.54,,,,99.2,2412,6.6,747002,642397,543510,663624,702616,602104,683002,681297,656775,623993,53.87,,0.0,0.0,1,0,0,,49,5,Sinker,4,1,1,4,1,4,1,4,Infield shade,Standard,134,0.044,-0.394,71.10586,6.9259
SI,2024-08-15,96.4,1.95,5.56,"Soto, Gregory",643376,642397,,foul,,,,,9,Danny Jansen strikes out swinging.,R,R,L,BAL,BOS,S,,,2,1,2024,1.31,0.47,0.42,1.43,,807799,,0,7,Top,,,,,543510,,,-7.072176464997935,-140.04032879565182,-6.478273037565933,18.793477214094228,32.71644728114201,-24.61621739696797,3.3,1.54,1,64.7,-54,96.6,2223,6.6,747002,642397,543510,663624,702616,602104,683002,681297,656775,623993,53.9,,,,,,,,49,4,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,129,0.0,-0.079,64.34264,7.16145
SI,2024-08-15,99.6,1.89,5.61,"Soto, Gregory",643376,642397,,ball,,,,,13,Danny Jansen strikes out swinging.,R,R,L,BAL,BOS,B,,,1,1,2024,1.37,0.78,-1.15,1.91,,807799,,0,7,Top,,,,,543510,,,-11.598674183617312,-144.43384912866497,-6.610440947060546,21.91194229342297,34.730732504067255,-19.7450555018986,3.32,1.56,,,,99.9,2403,6.7,747002,642397,543510,663624,702616,602104,683002,681297,656775,623993,53.8,,,,,,,,49,3,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,132,0.0,0.052,,
SL,2024-08-15,85.8,1.94,5.66,"Soto, Gregory",643376,642397,,blocked_ball,,,,,11,Danny Jansen strikes out swinging.,R,R,L,BAL,BOS,B,,,0,1,2024,-0.72,0.49,-1.21,2.33,,807799,,0,7,Top,,,,,543510,,,-6.008124999916086,-124.81693195017232,-2.6224794528800075,-6.375114481433013,24.519619777881868,-26.761381644306685,3.09,1.54,,,,86.3,2752,6.6,747002,642397,543510,663624,702616,602104,683002,681297,656775,623993,53.92,,,,,,,,49,2,Slider,4,1,1,4,1,4,1,4,Standard,Standard,279,0.0,0.047,,
SI,2024-08-15,98.7,2.0,5.63,"Soto, Gregory",643376,642397,,called_strike,,,,,4,Danny Jansen strikes out swinging.,R,R,L,BAL,BOS,S,,,0,0,2024,1.32,0.7,-0.61,2.29,,,807799,0,7,Top,,,,,543510,,,-10.216481074298972,-143.35185238694046,-5.306249600923997,20.53971847522734,31.55015770628905,-21.46084502764482,3.35,1.53,,,,99.3,2436,6.6,747002,642397,543510,663624,702616,602104,683002,681297,656775,623993,53.88,,,,,,,,49,1,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,135,0.0,-0.064,,
SI,2024-08-15,98.5,2.14,5.69,"Soto, Gregory",807799,642397,hit_by_pitch,hit_by_pitch,,,,,12,Masataka Yoshida hit by pitch.,R,L,L,BAL,BOS,B,,,0,0,2024,1.47,0.64,2.27,4.24,,,,0,7,Top,,,,,543510,,,-3.0819882180416496,-143.45333746757416,0.0003385928853608,21.061037940211463,32.06755605951528,-23.55567450126909,3.19,1.4,,,,98.9,2452,6.4,747002,642397,543510,663624,702616,602104,683002,681297,656775,623993,54.13,,0.721193,0.7,1,0,0,,48,1,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,134,-0.042,0.411,,
CH,2024-08-15,89.9,-2.52,5.28,"Shugart, Chase",702616,663767,strikeout,swinging_strike,,,,,13,Jackson Holliday strikes out swinging.,R,L,R,BAL,BOS,S,2,,1,2,2024,-1.48,-0.08,-0.84,1.46,,,663624,2,6,Bot,,,,,657136,,,7.280970156291546,-130.57626694089802,-3.19889938254431,-18.470094897482905,31.495255892118557,-32.547269086546464,3.44,1.59,,,,89.2,1725,6.3,747002,663767,657136,642086,666152,646240,678882,608701,680776,677800,54.23,,0.0,0.0,1,0,0,,47,5,Changeup,4,1,4,1,1,4,4,1,Infield shade,Standard,239,-0.007,-0.168,72.59587,7.66851
FF,2024-08-15,96.1,-1.96,5.86,"Shugart, Chase",702616,663767,,ball,,,,,11,Jackson Holliday strikes out swinging.,R,L,R,BAL,BOS,B,,,0,2,2024,-0.6,1.19,-0.1,4.14,,,663624,2,6,Bot,,,,,657136,,,6.291409383034786,-139.83029161295045,-1.6199952163500413,-9.39943565916679,33.82020442783661,-16.45500033655003,3.46,1.62,,,,95.7,2152,6.2,747002,663767,657136,642086,666152,646240,678882,608701,680776,677800,54.27,,,,,,,,47,4,4-Seam Fastball,4,1,4,1,1,4,4,1,Infield shade,Standard,211,0.0,0.025,,
FF,2024-08-15,96.9,-1.94,5.87,"Shugart, Chase",702616,663767,,foul,,,,,5,Jackson Holliday strikes out swinging.,R,L,R,BAL,BOS,S,,,0,2,2024,-0.56,1.22,-0.09,2.2,,,663624,2,6,Bot,,,,,657136,,,6.200143024976481,-140.96545813662294,-7.063129095320835,-8.790606865842323,30.218784788235865,-14.475481461545446,3.44,1.59,273,92.1,52,97.0,2117,6.2,747002,663767,657136,642086,666152,646240,678882,608701,680776,677800,54.25,,,,,,,,47,3,4-Seam Fastball,4,1,4,1,1,4,4,1,Infield shade,Standard,211,0.0,0.0,76.23272,7.1043
FC,2024-08-15,92.8,-2.08,5.72,"Shugart, Chase",702616,663767,,foul,,,,,11,Jackson Holliday strikes out swinging.,R,L,R,BAL,BOS,S,,,0,1,2024,0.23,0.93,-0.3,3.86,,,663624,2,6,Bot,,,,,657136,,,4.075011329896026,-135.29960858929846,-1.0721435495612324,2.042230302594132,26.707345551332253,-20.631569179715814,3.44,1.59,173,88.6,69,93.3,2390,6.3,747002,663767,657136,642086,666152,646240,678882,608701,680776,677800,54.22,,,,,,,,47,2,Cutter,4,1,4,1,1,4,4,1,Standard,Standard,194,0.0,-0.046,65.47114,6.44758
FC,2024-08-15,94.5,-2.04,5.76,"Shugart, Chase",702616,663767,,swinging_strike,,,,,2,Jackson Holliday strikes out swinging.,R,L,R,BAL,BOS,S,,,0,0,2024,0.04,1.08,0.25,3.48,,,663624,2,6,Bot,,,,,657136,,,5.893824576492759,-137.57574814192492,-2.73020718870374,-0.6447905630628752,27.26829606120828,-17.955496084237712,3.44,1.59,,,,95.0,2385,6.3,747002,663767,657136,642086,666152,646240,678882,608701,680776,677800,54.16,,,,,,,,47,1,Cutter,4,1,4,1,1,4,4,1,Infield shade,Standard,192,0.0,-0.042,34.102,4.85734
FC,2024-08-15,92.1,-2.38,5.49,"Shugart, Chase",668939,663767,field_out,hit_into_play,,,,,5,Adley Rutschman flies out to left fielder Rob Refsnyder.,R,L,R,BAL,BOS,X,7,fly_ball,1,0,2024,-0.15,0.76,0.21,2.37,,,663624,1,6,Bot,91.06,110.32,,,657136,,,6.883846890090625,-134.02167761217274,-3.799158603269825,-3.0969077786834283,25.03863087436715,-22.344692066550262,3.43,1.65,240,72.4,37,92.4,2357,6.2,747002,663767,657136,642086,666152,646240,678882,608701,680776,677800,54.33,0.437,0.408,0.0,1,0,0,3,46,2,Cutter,4,1,4,1,1,4,4,1,Infield shade,Standard,205,-0.009,-0.341,70.1807,6.31131
FC,2024-08-15,92.8,-2.46,5.62,"Shugart, Chase",668939,663767,,ball,,,,,3,Adley Rutschman flies out to left fielder Rob Refsnyder.,R,L,R,BAL,BOS,B,,,0,0,2024,0.1,0.9,0.47,3.49,,,663624,1,6,Bot,,,,,657136,,,7.256444933614488,-135.12844331603424,-1.7211824259410895,-0.1506357804800323,25.643890957690857,-20.848190258522525,3.38,1.62,,,,93.1,2386,6.1,747002,663767,657136,642086,666152,646240,678882,608701,680776,677800,54.37,,,,,,,,46,1,Cutter,4,1,4,1,1,4,4,1,Infield shade,Standard,198,0.0,0.043,,
FF,2024-08-15,95.3,1.34,5.83,"Horn, Bailey",663624,690544,single,hit_into_play,,,,,7,Ryan Mountcastle singles on a sharp line drive to center fielder Jarren Duran.   Anthony Santander scores.,R,R,L,BAL,BOS,X,8,line_drive,0,1,2024,0.69,1.22,-0.32,2.23,623993,,,1,6,Bot,122.77,67.78,,,657136,,,-5.897371696972884,-138.66290671833826,-6.592775759396631,10.162286727446272,29.26641738418274,-15.0947085993884,3.68,1.81,282,108.0,12,95.5,2420,6.3,747002,690544,657136,642086,666152,646240,678882,608701,680776,677800,54.19,0.931,0.911,0.9,1,1,0,5,45,2,4-Seam Fastball,3,1,3,1,1,4,4,1,Strategic,Standard,149,0.033,0.645,74.598,7.48391
